ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency, AmtWines , AmtFruits , AmtMeatProducts , AmtFishProducts , AmtSweetProducts , AmtGoldProds ,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,TotalCampaignsAccepted,AgeGroup,HouseholdSize,TotalSpend,EngagementScore
1162,1987,PhD,Single," $42,000.00 ",0,0,01/10/2013,23, $124 , $83 , $267 , $85 , $59 , $35 ,2,5,2,11,5,0,0,0,0,0,1,0,Spain,27,1,Youth,0,653,25
35,1987,Graduation,Married," $25,545.00 ",1,0,09/08/2012,35, $32 , $1 , $64 , $16 , $12 , $85 ,3,2,2,3,6,0,0,0,0,0,1,0,Spain,27,1,Youth,1,210,16
1987,1987,Basic,Single," $21,063.00 ",1,0,25/09/2013,34, $1 , $10 , $11 , $19 , $3 , $15 ,2,2,0,3,6,0,0,0,0,0,0,0,Spain,27,0,Youth,1,59,13
8369,1987,Graduation,Together," $18,227.00 ",1,0,11/08/2012,21, $1 , $2 , $7 , $4 , $3 , $11 ,1,0,1,2,8,0,0,0,0,0,0,0,Spain,27,0,Youth,1,28,12
5896,1987,Master,Married," $73,395.00 ",0,0,18/03/2014,94, $272 , $7 , $80 , $20 , $7 , $11 ,1,4,4,6,2,0,0,0,0,0,0,0,Spain,27,0,Youth,0,397,17
9612,1987,2n Cycle,Single," $23,830.00 ",0,0,02/07/2014,3, $1 , $8 , $6 , $4 , $8 , $16 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain,27,0,Youth,0,43,12
6365,1987,2n Cycle,Married," $30,390.00 ",0,0,09/02/2013,5, $10 , $12 , $12 , $25 , $1 , $20 ,1,2,0,3,6,0,0,0,0,0,0,0,India,27,0,Youth,0,80,12
6349,1987,Master,Divorced," $61,787.00 ",0,0,07/06/2013,71, $621 , $73 , $414 , $78 , $48 , $85 ,1,8,4,6,5,0,0,0,0,0,0,0,Spain,27,0,Youth,0,1319,24
5527,1987,Graduation,Together," $22,434.00 ",1,0,13/02/2013,25, $4 , $12 , $11 , $3 , $13 , $15 ,2,2,0,3,8,0,0,0,0,0,0,0,Spain,27,0,Youth,1,58,15
6859,1987,Graduation,Single," $29,236.00 ",1,0,10/08/2013,30, $37 , $4 , $24 , $16 , $9 , $9 ,2,4,0,3,9,0,0,0,0,0,0,0,Spain,27,0,Youth,1,99,18
940,1987,Graduation,Single," $57,100.00 ",1,0,18/05/2014,9, $158 , $11 , $99 , $15 , $11 , $17 ,2,3,2,7,3,0,0,0,0,0,0,0,South Africa,27,0,Youth,1,311,17
7422,1987,Graduation,Single," $46,923.00 ",1,0,22/08/2012,90, $85 , $44 , $54 , $102 , $78 , $6 ,3,5,1,7,7,0,0,0,0,0,0,0,Spain,27,0,Youth,1,369,23
1911,1987,Graduation,Together," $67,430.00 ",0,0,09/05/2012,6, $595 , $97 , $291 , $127 , $133 , $121 ,1,11,5,12,6,0,0,0,0,0,0,0,Germany,27,0,Youth,0,1364,35
2569,1987,Graduation,Married," $17,323.00 ",0,0,10/10/2012,38, $3 , $14 , $17 , $6 , $1 , $5 ,1,1,0,3,8,0,0,0,0,0,0,0,US,27,0,Youth,0,46,13
9553,1987,Graduation,Married," $7,500.00 ",0,0,01/09/2013,94, $-   , $2 , $3 , $4 , $1 , $5 ,1,0,0,3,6,0,0,0,0,0,0,0,India,27,0,Youth,0,15,10
535,1987,Graduation,Divorced," $81,361.00 ",0,0,25/02/2014,18, $163 , $23 , $424 , $27 , $65 , $76 ,1,3,10,13,1,0,0,0,0,0,0,0,Germany,27,0,Youth,0,778,28
11013,1987,Graduation,Together," $67,605.00 ",0,0,31/03/2013,84, $336 , $28 , $282 , $184 , $54 , $54 ,1,2,8,6,1,0,0,0,0,0,0,0,Spain,27,0,Youth,0,938,18
2258,1986,Graduation,Married," $32,880.00 ",1,0,12/04/2012,76, $8 , $4 , $15 , $7 , $6 , $2 ,1,1,0,3,8,0,0,0,0,0,0,0,Spain,28,0,Youth,1,42,13
10680,1986,Graduation,Together," $33,235.00 ",1,0,02/05/2014,71, $45 , $-   , $16 , $2 , $1 , $6 ,1,3,0,3,7,0,0,0,0,0,0,0,Spain,28,0,Youth,1,70,14
10525,1986,Graduation,Single," $26,576.00 ",1,0,13/10/2012,40, $10 , $-   , $8 , $-   , $-   , $9 ,1,1,0,2,9,1,0,0,0,0,1,0,Spain,28,2,Youth,1,27,13
6287,1986,Graduation,Together," $34,728.00 ",1,0,30/07/2013,2, $14 , $-   , $16 , $-   , $-   , $6 ,1,1,1,2,6,0,0,0,0,0,1,0,Spain,28,1,Youth,1,36,11
8931,1986,Graduation,Together," $83,033.00 ",1,0,18/05/2014,82, $812 , $99 , $431 , $237 , $149 , $33 ,1,11,4,10,5,0,0,0,1,0,0,0,South Africa,28,1,Youth,1,1761,31
477,1986,Graduation,Married," $83,512.00 ",0,0,17/06/2014,31," $1,060 ", $61 , $835 , $80 , $20 , $101 ,1,4,7,10,1,1,0,1,1,1,1,0,Spain,28,5,Youth,0,2157,23
1340,1986,Graduation,Married," $92,910.00 ",0,0,24/04/2014,42, $551 , $137 , $792 , $179 , $103 , $33 ,1,6,7,13,1,0,1,1,1,0,0,0,Spain,28,3,Youth,0,1795,28
3690,1986,Master,Married," $80,141.00 ",0,0,01/11/2013,20," $1,184 ", $102 , $673 , $52 , $40 , $40 ,1,7,4,10,6,0,0,1,0,0,1,0,Spain,28,2,Youth,0,2091,28
5302,1986,Graduation,Together," $78,394.00 ",0,0,15/02/2013,13, $298 , $27 , $697 , $216 , $24 , $166 ,1,4,6,5,2,0,0,0,0,0,1,0,Spain,28,1,Youth,0,1428,18
6292,1986,PhD,Married," $82,333.00 ",0,0,30/03/2013,60," $1,311 ", $-   , $359 , $46 , $89 , $17 ,1,4,3,10,2,0,0,1,0,0,1,0,Germany,28,2,Youth,0,1822,20
3762,1986,PhD,Single," $69,867.00 ",0,0,04/02/2013,30, $196 , $-   , $512 , $33 , $130 , $54 ,1,3,5,8,1,0,0,0,1,0,1,0,South Africa,28,2,Youth,0,925,18
6988,1986,Graduation,Married," $71,952.00 ",1,0,01/10/2013,93, $656 , $80 , $455 , $52 , $107 , $93 ,2,8,4,8,4,1,0,1,0,0,0,0,Australia,28,2,Youth,1,1443,26
175,1986,Graduation,Married," $71,952.00 ",1,0,01/10/2013,93, $656 , $80 , $455 , $52 , $107 , $93 ,2,8,4,8,4,1,0,1,0,0,0,0,Spain,28,2,Youth,1,1443,26
7736,1986,Graduation,Married," $22,518.00 ",1,0,22/10/2012,36, $11 , $7 , $12 , $2 , $2 , $27 ,2,2,1,2,5,1,0,0,0,0,1,0,Spain,28,2,Youth,1,61,12
7141,1986,Master,Single," $21,888.00 ",1,0,29/12/2012,15, $88 , $10 , $46 , $2 , $3 , $64 ,4,5,1,2,10,0,0,0,0,0,1,0,Spain,28,1,Youth,1,213,22
1940,1986,Graduation,Married," $25,252.00 ",1,0,07/12/2013,26, $1 , $3 , $4 , $2 , $2 , $6 ,1,1,0,2,8,0,0,0,0,0,0,0,Australia,28,0,Youth,1,18,12
4259,1986,Master,Single," $19,485.00 ",2,0,24/09/2013,80, $6 , $-   , $4 , $-   , $-   , $-   ,1,1,0,2,7,0,0,0,0,0,0,0,India,28,0,Youth,2,10,11
3726,1986,PhD,Together," $34,320.00 ",1,0,16/02/2014,66, $4 , $1 , $9 , $3 , $-   , $-   ,1,1,0,2,8,0,0,0,0,0,0,0,South Africa,28,0,Youth,1,17,12
8135,1986,Master,Married," $27,161.00 ",1,0,28/10/2013,41, $7 , $4 , $23 , $7 , $-   , $11 ,1,1,0,3,7,0,0,0,0,0,0,0,South Africa,28,0,Youth,1,52,12
5074,1986,Master,Married," $28,072.00 ",1,0,07/08/2013,10, $30 , $-   , $10 , $2 , $-   , $5 ,1,1,0,3,7,0,0,0,0,0,0,0,Canada,28,0,Youth,1,47,12
6303,1986,PhD,Together," $91,820.00 ",0,0,23/11/2013,72, $410 , $73 , $747 , $76 , $161 , $30 ,0,5,5,12,1,0,0,0,0,0,0,0,Canada,28,0,Youth,0,1497,23
7786,1986,PhD,Single," $29,999.00 ",1,0,13/02/2013,22, $68 , $7 , $59 , $10 , $5 , $11 ,4,3,1,4,8,0,0,0,0,0,0,0,Spain,28,0,Youth,1,160,20
10395,1986,Basic,Single," $8,940.00 ",1,0,22/08/2012,25, $1 , $45 , $3 , $4 , $6 , $42 ,3,3,1,3,8,0,0,0,0,0,0,0,Spain,28,0,Youth,1,101,18
8700,1986,Basic,Single," $14,906.00 ",0,0,22/12/2012,86, $7 , $7 , $14 , $7 , $16 , $15 ,3,2,1,3,7,0,0,0,0,0,0,0,South Africa,28,0,Youth,0,66,16
1407,1986,Basic,Married," $20,425.00 ",1,0,29/10/2012,5, $4 , $12 , $5 , $3 , $16 , $17 ,2,2,0,3,7,0,0,0,0,0,0,0,Germany,28,0,Youth,1,57,14
4211,1986,Basic,Married," $20,425.00 ",1,0,29/10/2012,5, $4 , $12 , $5 , $3 , $16 , $17 ,2,2,0,3,7,0,0,0,0,0,0,0,Canada,28,0,Youth,1,57,14
456,1986,2n Cycle,Married," $7,500.00 ",1,0,02/07/2013,96, $1 , $11 , $5 , $4 , $6 , $9 ,2,2,0,3,8,0,0,0,0,0,0,0,Spain,28,0,Youth,1,36,15
4328,1986,2n Cycle,Married," $21,955.00 ",1,0,09/07/2013,81, $5 , $1 , $7 , $17 , $14 , $11 ,2,2,1,3,6,0,0,0,0,0,0,0,Spain,28,0,Youth,1,55,14
10212,1986,Master,Together," $42,386.00 ",1,0,13/01/2013,43, $65 , $4 , $16 , $-   , $4 , $11 ,1,3,0,3,8,0,0,0,0,0,0,0,India,28,0,Youth,1,100,15
7325,1986,PhD,Together," $38,197.00 ",1,0,29/06/2013,86, $23 , $-   , $11 , $2 , $1 , $3 ,1,1,0,3,5,0,0,0,0,0,0,0,Spain,28,0,Youth,1,40,10
9738,1986,Master,Together," $42,386.00 ",1,0,13/01/2013,43, $65 , $4 , $16 , $-   , $4 , $11 ,1,3,0,3,8,0,0,0,0,0,0,0,South Africa,28,0,Youth,1,100,15
2518,1986,2n Cycle,Together," $20,491.00 ",0,0,25/01/2013,16, $5 , $4 , $5 , $4 , $2 , $10 ,1,0,1,2,7,0,0,0,0,0,0,0,Germany,28,0,Youth,0,30,11
9485,1986,PhD,Married," $45,921.00 ",0,0,03/10/2014,23, $102 , $9 , $49 , $24 , $3 , $12 ,1,2,1,6,4,0,0,0,0,0,0,0,South Africa,28,0,Youth,0,199,14
10245,1986,2n Cycle,Single," $80,910.00 ",0,0,31/10/2012,71, $160 , $80 , $369 , $67 , $39 , $41 ,1,3,3,8,1,0,0,0,0,0,0,0,Spain,28,0,Youth,0,756,16
3657,1986,Graduation,Single," $39,146.00 ",1,0,14/02/2013,1, $94 , $1 , $33 , $13 , $12 , $12 ,3,4,0,4,8,0,0,0,0,0,0,0,Spain,28,0,Youth,1,165,19
898,1986,Graduation,Married," $23,477.00 ",1,0,21/10/2013,39, $38 , $15 , $54 , $3 , $8 , $29 ,3,3,0,4,8,0,0,0,0,0,0,0,Spain,28,0,Youth,1,147,18
905,1986,Graduation,Divorced," $21,846.00 ",1,0,22/10/2013,38, $7 , $17 , $18 , $6 , $10 , $26 ,4,4,0,3,8,0,0,0,0,0,0,0,South Africa,28,0,Youth,1,84,19
1545,1986,Graduation,Married," $38,508.00 ",1,0,08/02/2013,95, $120 , $19 , $206 , $25 , $19 , $54 ,6,7,2,5,8,0,0,0,0,0,0,0,Spain,28,0,Youth,1,443,28
5255,1986,Graduation,Single,  ,1,0,20/02/2013,19, $5 , $1 , $3 , $3 , $263 , $362 ,0,27,0,0,1,0,0,0,0,0,0,0,Australia,28,0,Youth,1,637,28
9264,1986,Graduation,Married," $79,529.00 ",0,0,27/04/2014,1, $423 , $42 , $706 , $73 , $197 , $197 ,1,4,8,9,2,0,0,0,0,0,0,0,Canada,28,0,Youth,0,1638,24
8080,1986,Graduation,Single," $26,816.00 ",0,0,17/08/2012,50, $5 , $1 , $6 , $3 , $4 , $3 ,1,0,0,3,4,0,0,0,0,0,0,0,India,28,0,Youth,0,22,8
11191,1986,Graduation,Divorced," $41,411.00 ",0,0,12/07/2013,11, $37 , $32 , $38 , $11 , $3 , $18 ,1,2,1,4,6,0,0,0,0,0,0,0,Spain,28,0,Youth,0,139,14
1878,1985,2n Cycle,Married," $23,148.00 ",0,0,18/02/2014,83, $4 , $6 , $8 , $6 , $3 , $10 ,1,2,0,3,7,0,0,0,0,0,0,0,Spain,29,0,Youth,0,37,13
5790,1985,Graduation,Married," $31,158.00 ",1,0,27/01/2013,62, $25 , $6 , $16 , $20 , $-   , $5 ,2,2,0,3,8,0,0,0,0,0,0,0,Spain,29,0,Youth,1,72,15
2292,1985,Graduation,Single," $22,327.00 ",1,0,08/02/2013,94, $5 , $4 , $8 , $2 , $-   , $5 ,1,1,0,3,5,0,0,0,0,0,0,0,Spain,29,0,Youth,1,24,10
8895,1985,Graduation,Single," $70,596.00 ",0,0,10/05/2012,68, $347 , $44 , $534 , $17 , $-   , $26 ,1,3,5,12,2,0,0,0,0,0,0,0,Spain,29,0,Youth,0,968,23
10699,1985,Graduation,Married," $44,322.00 ",1,0,16/06/2014,30, $46 , $-   , $40 , $3 , $-   , $3 ,2,3,0,3,8,0,0,0,0,0,0,0,South Africa,29,0,Youth,1,92,16
503,1985,Master,Married," $20,559.00 ",1,0,03/12/2013,88, $13 , $1 , $29 , $3 , $-   , $7 ,2,2,0,3,8,0,0,0,0,0,0,0,Australia,29,0,Youth,1,53,15
7290,1985,Graduation,Single," $70,596.00 ",0,0,10/05/2012,68, $347 , $44 , $534 , $17 , $-   , $26 ,1,3,5,12,2,0,0,0,0,0,0,0,Spain,29,0,Youth,0,968,23
9246,1985,Master,Together," $40,101.00 ",1,0,14/10/2012,73, $171 , $3 , $129 , $26 , $24 , $62 ,4,6,1,6,7,0,0,0,0,0,0,0,India,29,0,Youth,1,415,24
10001,1985,2n Cycle,Together," $7,500.00 ",1,0,08/01/2012,98, $5 , $17 , $17 , $13 , $14 , $34 ,4,2,1,3,9,0,0,0,0,0,0,0,Spain,29,0,Youth,1,100,19
8442,1985,Master,Married," $19,510.00 ",2,0,09/04/2013,63, $9 , $-   , $7 , $3 , $4 , $7 ,2,1,0,3,7,0,0,0,0,0,0,0,Canada,29,0,Youth,2,30,13
2278,1985,2n Cycle,Single," $33,812.00 ",1,0,11/03/2012,86, $4 , $17 , $19 , $30 , $24 , $39 ,2,2,1,3,6,0,0,0,0,0,0,0,US,29,0,Youth,1,133,14
6177,1985,PhD,Married," $33,454.00 ",1,0,05/08/2013,32, $76 , $10 , $56 , $3 , $1 , $23 ,2,4,0,4,8,0,0,0,0,0,0,0,US,29,0,Youth,1,169,18
5140,1985,PhD,Married," $64,355.00 ",1,0,24/08/2012,66," $1,047 ", $-   , $140 , $67 , $38 , $153 ,2,4,3,12,8,0,0,0,0,0,0,0,Spain,29,0,Youth,1,1445,29
6437,1985,2n Cycle,Single," $41,473.00 ",1,0,19/06/2013,80, $21 , $8 , $20 , $15 , $3 , $9 ,1,2,0,3,7,0,0,0,0,0,0,0,Spain,29,0,Youth,1,76,13
8977,1985,Basic,Single," $16,581.00 ",0,0,01/12/2013,51, $1 , $3 , $4 , $2 , $3 , $11 ,1,0,0,3,4,0,0,0,0,0,0,0,Spain,29,0,Youth,0,24,8
10790,1985,PhD,Married," $18,169.00 ",1,0,19/02/2013,40, $9 , $-   , $5 , $-   , $-   , $7 ,1,1,0,2,8,0,0,0,0,0,0,0,Spain,29,0,Youth,1,21,12
7679,1985,PhD,Single," $30,298.00 ",0,0,19/05/2014,48, $6 , $3 , $12 , $6 , $1 , $-   ,1,1,1,3,3,0,0,0,0,0,0,0,Spain,29,0,Youth,0,28,9
6340,1985,Graduation,Single," $29,938.00 ",1,0,27/10/2013,52, $3 , $3 , $7 , $-   , $2 , $11 ,2,1,0,3,6,0,0,0,0,0,0,0,South Africa,29,0,Youth,1,26,12
6728,1985,Graduation,Together," $29,103.00 ",1,0,27/08/2012,38, $16 , $-   , $17 , $6 , $3 , $6 ,2,1,0,3,9,0,0,0,0,0,0,0,Spain,29,0,Youth,1,48,15
521,1985,Graduation,Together," $54,006.00 ",1,0,18/09/2012,42, $174 , $77 , $203 , $6 , $24 , $97 ,2,8,1,7,7,0,0,0,0,0,0,0,Spain,29,0,Youth,1,581,25
9478,1985,Graduation,Single," $66,503.00 ",1,0,14/08/2012,30, $91 , $64 , $128 , $65 , $3 , $50 ,2,4,3,6,3,0,0,0,0,0,0,0,Spain,29,0,Youth,1,401,18
425,1985,Graduation,Married," $55,357.00 ",2,0,19/02/2013,66, $374 , $64 , $116 , $84 , $25 , $64 ,3,6,2,11,5,0,0,0,0,0,0,0,India,29,0,Youth,2,727,27
3332,1985,Graduation,Single," $29,760.00 ",1,0,29/08/2012,87, $64 , $4 , $68 , $7 , $5 , $17 ,4,3,1,4,8,0,0,0,0,0,0,0,Germany,29,0,Youth,1,165,20
7433,1985,Graduation,Single," $29,760.00 ",1,0,29/08/2012,87, $64 , $4 , $68 , $7 , $5 , $17 ,4,3,1,4,8,0,0,0,0,0,0,0,Spain,29,0,Youth,1,165,20
0,1985,Graduation,Married," $70,951.00 ",0,0,05/04/2013,66, $239 , $10 , $554 , $254 , $87 , $54 ,1,3,4,9,1,0,0,0,0,0,0,0,South Africa,29,0,Youth,0,1198,18
9543,1985,Graduation,Married," $19,986.00 ",1,0,14/11/2013,74, $3 , $6 , $5 , $-   , $2 , $6 ,1,0,0,3,7,0,0,0,0,0,0,0,Spain,29,0,Youth,1,22,11
7093,1985,Graduation,Married," $19,986.00 ",1,0,14/11/2013,74, $3 , $6 , $5 , $-   , $2 , $6 ,1,0,0,3,7,0,0,0,0,0,0,0,Spain,29,0,Youth,1,22,11
2894,1985,Graduation,Single," $72,903.00 ",0,0,29/10/2013,74," $1,067 ", $138 , $750 , $-   , $19 , $39 ,1,7,5,8,4,0,1,1,1,0,1,0,Spain,29,4,Youth,0,2013,25
9349,1985,Graduation,Married," $92,533.00 ",0,0,19/12/2013,84, $693 , $21 , $118 , $110 , $147 , $42 ,1,6,5,11,2,0,0,1,1,0,0,0,Germany,29,2,Youth,0,1131,25
8143,1985,PhD,Single," $37,929.00 ",0,0,30/07/2013,49, $202 , $2 , $46 , $3 , $2 , $10 ,2,4,2,5,7,0,1,0,1,0,1,0,Spain,29,3,Youth,0,265,20
8779,1985,2n Cycle,Married," $36,145.00 ",1,0,16/06/2013,13, $56 , $4 , $76 , $17 , $1 , $18 ,4,4,1,3,9,1,0,0,0,0,1,0,US,29,2,Youth,1,172,21
6568,1984,Graduation,Married," $38,680.00 ",1,0,28/03/2013,97, $11 , $-   , $36 , $15 , $5 , $12 ,1,2,0,3,7,0,0,0,0,0,0,0,US,30,0,Youth,1,79,13
10796,1984,Master,Married," $30,477.00 ",1,0,22/01/2014,16, $47 , $1 , $6 , $-   , $-   , $12 ,1,1,1,3,6,0,0,0,0,0,0,0,India,30,0,Youth,1,66,12
6646,1984,Graduation,Together," $16,529.00 ",1,0,03/01/2014,23, $3 , $-   , $5 , $13 , $-   , $1 ,1,1,0,3,6,0,0,0,0,0,0,0,Canada,30,0,Youth,1,22,11
9467,1984,Graduation,Single," $34,738.00 ",1,0,05/11/2014,51, $3 , $2 , $10 , $3 , $-   , $2 ,1,1,0,3,6,0,0,0,0,0,0,0,Spain,30,0,Youth,1,20,11
8799,1984,PhD,Married," $38,175.00 ",1,0,23/09/2013,6, $70 , $6 , $69 , $2 , $3 , $3 ,3,3,1,4,7,0,0,0,0,0,0,0,Spain,30,0,Youth,1,153,18
11010,1984,PhD,Single," $16,269.00 ",1,0,30/08/2013,75, $19 , $3 , $18 , $3 , $1 , $-   ,3,3,0,3,8,0,0,0,0,0,0,0,Spain,30,0,Youth,1,44,17
4329,1984,PhD,Married," $18,988.00 ",1,0,23/05/2014,43, $6 , $-   , $6 , $2 , $1 , $1 ,2,1,0,3,7,0,0,0,0,0,0,0,Australia,30,0,Youth,1,16,13
5036,1984,PhD,Single," $42,710.00 ",1,0,28/11/2012,38, $252 , $3 , $42 , $4 , $3 , $102 ,2,4,5,3,6,0,0,0,0,0,0,0,Spain,30,0,Youth,1,406,20
11086,1984,Basic,Single," $25,707.00 ",1,0,18/01/2014,18, $1 , $6 , $2 , $3 , $6 , $3 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain,30,0,Youth,1,21,12
5680,1984,2n Cycle,Married," $35,684.00 ",1,0,22/04/2014,66, $10 , $4 , $7 , $-   , $6 , $3 ,1,1,0,3,6,0,0,0,0,0,0,0,Spain,30,0,Youth,1,30,11
2681,1984,2n Cycle,Married," $65,370.00 ",0,0,08/01/2013,1, $71 , $22 , $112 , $138 , $89 , $29 ,1,2,3,13,1,0,0,0,0,0,0,0,Spain,30,0,Youth,0,461,20
6182,1984,Graduation,Together," $26,646.00 ",1,0,02/10/2014,26, $11 , $4 , $20 , $10 , $3 , $5 ,2,2,0,4,6,0,0,0,0,0,0,0,US,30,0,Youth,1,53,14
10500,1984,Graduation,Married," $31,761.00 ",1,0,04/05/2014,96, $19 , $1 , $20 , $16 , $14 , $28 ,2,3,0,4,5,0,0,0,0,0,0,0,Australia,30,0,Youth,1,98,14
10702,1984,Graduation,Single," $52,413.00 ",1,0,11/03/2012,67, $185 , $8 , $133 , $56 , $56 , $12 ,2,7,1,7,7,0,0,0,0,0,0,0,Spain,30,0,Youth,1,450,24
10099,1984,Graduation,Married," $55,434.00 ",1,0,10/05/2013,21, $238 , $115 , $215 , $169 , $69 , $76 ,3,5,3,13,4,0,0,0,0,0,0,0,South Africa,30,0,Youth,1,882,28
9491,1984,Graduation,Together," $23,976.00 ",1,0,27/12/2013,68, $14 , $1 , $21 , $2 , $3 , $25 ,3,3,1,3,7,0,0,0,0,0,0,0,South Africa,30,0,Youth,1,66,17
3032,1984,Graduation,Married," $24,570.00 ",1,0,27/02/2013,97, $28 , $34 , $62 , $11 , $14 , $44 ,3,4,0,4,9,0,0,0,0,0,0,0,Spain,30,0,Youth,1,193,20
10340,1984,Graduation,Together," $35,196.00 ",1,0,13/11/2012,68, $75 , $12 , $141 , $43 , $39 , $187 ,6,6,1,5,8,0,0,0,0,0,0,0,Spain,30,0,Youth,1,497,26
8182,1984,Graduation,Married," $23,228.00 ",1,0,01/05/2014,91, $53 , $3 , $49 , $7 , $4 , $5 ,4,3,0,4,8,0,0,0,0,0,0,0,Canada,30,0,Youth,1,121,19
10413,1984,Graduation,Married," $72,570.00 ",0,0,25/04/2014,67, $274 , $83 , $216 , $151 , $141 , $224 ,1,4,6,12,1,0,0,0,0,0,0,0,Spain,30,0,Youth,0,1089,24
3896,1984,Graduation,Married," $27,255.00 ",1,0,11/07/2013,3, $22 , $1 , $11 , $-   , $1 , $2 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain,30,0,Youth,1,37,12
8749,1984,Graduation,Together," $37,235.00 ",1,0,02/01/2014,68, $20 , $2 , $9 , $4 , $6 , $20 ,1,1,1,2,4,0,0,0,0,0,0,0,Spain,30,0,Youth,1,61,9
983,1984,Graduation,Married," $40,059.00 ",1,0,28/09/2013,82, $110 , $29 , $92 , $28 , $10 , $145 ,1,6,2,3,8,1,0,0,0,0,0,0,US,30,1,Youth,1,414,20
10913,1984,Master,Single," $31,385.00 ",1,0,12/05/2012,56, $3 , $2 , $12 , $-   , $1 , $9 ,1,1,0,2,8,1,0,0,0,0,1,0,Spain,30,2,Youth,1,27,12
9262,1984,2n Cycle,Together," $32,414.00 ",0,0,07/04/2013,11, $20 , $6 , $5 , $-   , $9 , $12 ,1,1,0,3,7,1,0,0,0,0,0,0,South Africa,30,1,Youth,0,52,12
1139,1984,PhD,Married," $73,356.00 ",0,0,02/06/2014,56," $1,050 ", $14 , $322 , $-   , $14 , $112 ,1,5,11,5,2,1,0,1,1,0,1,0,Spain,30,4,Youth,0,1512,24
10394,1984,Graduation,Married," $90,000.00 ",0,0,23/12/2013,91, $675 , $144 , $133 , $94 , $192 , $241 ,1,4,8,5,1,1,0,1,1,0,0,0,Canada,30,3,Youth,0,1479,19
624,1984,Master,Single," $18,890.00 ",0,0,11/10/2012,5, $6 , $4 , $1 , $7 , $2 , $15 ,1,0,1,2,6,1,0,0,0,0,1,0,South Africa,30,2,Youth,0,35,10
10163,1984,PhD,Single," $82,733.00 ",0,0,09/10/2013,28, $712 , $50 , $420 , $65 , $38 , $38 ,1,8,4,7,4,0,0,0,0,0,1,0,Spain,30,1,Youth,0,1323,24
11071,1984,Graduation,Single," $79,607.00 ",0,0,21/04/2013,37, $450 , $133 , $951 , $173 , $-   , $216 ,1,3,6,6,1,0,0,0,0,0,1,0,Canada,30,1,Youth,0,1923,17
3074,1984,PhD,Married," $70,643.00 ",0,0,15/10/2012,66," $1,218 ", $107 , $304 , $23 , $143 , $33 ,1,5,8,4,6,0,0,0,0,0,1,0,Spain,30,1,Youth,0,1828,24
3225,1984,Master,Married," $42,207.00 ",1,0,04/01/2013,71, $116 , $11 , $72 , $3 , $17 , $46 ,4,4,1,5,6,1,0,0,0,0,1,0,Spain,30,2,Youth,1,265,20
3409,1984,Graduation,Single," $36,108.00 ",1,0,15/10/2013,68, $141 , $8 , $129 , $3 , $11 , $47 ,3,7,1,4,9,1,0,0,0,0,0,0,South Africa,30,1,Youth,1,339,24
1241,1984,2n Cycle,Married," $14,796.00 ",1,0,17/09/2012,1, $13 , $3 , $8 , $7 , $4 , $16 ,2,1,0,3,9,0,0,0,0,0,1,0,Germany,30,1,Youth,1,51,15
7004,1984,Graduation,Single," $11,012.00 ",1,0,16/03/2013,82, $24 , $3 , $26 , $7 , $1 , $23 ,3,3,1,2,9,1,0,0,0,0,0,0,India,30,1,Youth,1,84,18
3710,1984,PhD,Single," $39,684.00 ",1,0,10/12/2012,41, $19 , $-   , $35 , $6 , $4 , $17 ,2,2,1,2,7,0,0,0,0,0,1,1,Spain,30,1,Youth,1,81,14
6354,1984,Graduation,Together," $15,345.00 ",1,0,31/08/2012,51, $5 , $2 , $16 , $3 , $2 , $19 ,2,1,1,2,8,0,0,0,0,0,1,0,Spain,30,1,Youth,1,47,14
8870,1984,Graduation,Together," $35,196.00 ",1,0,13/11/2012,68, $75 , $12 , $141 , $43 , $39 , $187 ,6,6,1,5,8,0,0,0,0,0,1,0,Spain,30,1,Youth,1,497,26
10779,1983,Graduation,Single," $22,148.00 ",0,0,13/04/2014,16, $15 , $5 , $14 , $-   , $4 , $11 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain,31,0,Youth,0,49,12
2861,1983,Graduation,Single," $24,072.00 ",1,0,16/04/2013,79, $9 , $1 , $6 , $3 , $-   , $4 ,1,1,0,2,8,0,0,0,0,0,0,0,Spain,31,0,Youth,1,23,12
7152,1983,Master,Married," $27,100.00 ",1,0,04/05/2013,64, $12 , $-   , $13 , $2 , $-   , $10 ,1,1,0,3,7,0,0,0,0,0,0,0,Germany,31,0,Youth,1,37,12
5726,1983,Master,Single," $31,788.00 ",1,0,20/03/2014,15, $16 , $7 , $23 , $-   , $8 , $6 ,3,3,0,4,5,0,0,0,0,0,0,1,South Africa,31,0,Youth,1,60,15
3037,1983,PhD,Married," $50,150.00 ",0,0,20/06/2013,32, $135 , $46 , $92 , $65 , $61 , $11 ,2,5,2,7,5,0,0,0,0,0,0,0,Canada,31,0,Youth,0,410,21
